0,1,2,3,4,5,6,7,8,9
2021-22,,Sun Dec 19,Wild Goose,3,Mallards,3,,,https://www.dmyha.com/game/show/32835083?subseason=779454
2021-22,,Sun Dec 19,Ice Dragons,0,Grizzly Goons,6,,,https://www.dmyha.com/game/show/32835085?subseason=779454
2021-22,Yes,Sun Jan  2,"Ice Dragons (10-11-5)",-,"Grizzly Goons (14-9-3)",-,,12:00 PM CST,https://www.dmyha.com/game/show/33828088?subseason=779454
2021-22,Yes,Sun Jan  2,"Mallards (6-15-4)",-,"Wild Goose (12-7-6)",-,,1:15 PM CST,https://www.dmyha.com/game/show/33828097?subseason=779454
2021-22,,Sun Jan  9,Grizzly Goons,5,Mallards,3,,,https://www.dmyha.com/game/show/32835093?subseason=779454
2021-22,,Sun Jan  9,Ice Dragons,0,Wild Goose,4,,,https://www.dmyha.com/game/show/32835099?subseason=779454
2021-22,,Sun Jan  9,Wiggums,1,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/32835103?subseason=779454
2021-22,,Sun Jan  9,Irish,1,Lucky Bulldogs,1,,,https://www.dmyha.com/game/show/32835211?subseason=779454
2021-22,,Sun Jan  9,Iowa Bucks,7,Devils,5,,,https://www.dmyha.com/game/show/32835271?subseason=779454
2021-22,,Sun Jan  9,Hooligans,4,Pregamers,4,,,https://www.dmyha.com/game/show/32835358?subseason=779454
2021-22,,Sun Jan 16,Iowa Bucks,3,Pregamers,7,,,https://www.dmyha.com/game/show/32835393?subseason=779454
2021-22,,Sun Jan 16,Hooligans,5,Devils,7,,,https://www.dmyha.com/game/show/32835406?subseason=779454
2021-22,,Sun Jan 16,Grizzly Goons,3,Wild Goose,2,,,https://www.dmyha.com/game/show/32835539?subseason=779454
2021-22,,Sun Jan 16,Ice Dragons,3,Mallards,2,,,https://www.dmyha.com/game/show/32835543?subseason=779454
2021-22,,Sun Jan 16,Lucky Bulldogs,2,Vicious Squirrels,4,,,https://www.dmyha.com/game/show/32835548?subseason=779454
2021-22,,Sun Jan 16,Wiggums,4,Irish,0,,,https://www.dmyha.com/game/show/32835753?subseason=779454
2021-22,,Sun Jan 23,Irish,2,Vicious Squirrels,9,,,https://www.dmyha.com/game/show/32835786?subseason=779454
2021-22,,Sun Jan 23,Lucky Bulldogs,2,Wiggums,10,,,https://www.dmyha.com/game/show/32835790?subseason=779454
2021-22,,Sun Jan 23,Iowa Bucks,6,Hooligans,2,,,https://www.dmyha.com/game/show/32835810?subseason=779454
2021-22,,Sun Jan 23,Devils,1,Pregamers,6,,,https://www.dmyha.com/game/show/32835814?subseason=779454
2021-22,,Sun Jan 23,Ice Dragons,3,Grizzly Goons,7,,,https://www.dmyha.com/game/show/32835817?subseason=779454
2021-22,,Sun Jan 23,Mallards,6,Wild Goose,10,,,https://www.dmyha.com/game/show/32835821?subseason=779454
2021-22,,Sun Jan 30,Ice Dragons,3,Wild Goose,6,,,https://www.dmyha.com/game/show/32835823?subseason=779454
2021-22,,Sun Jan 30,Mallards,1,Grizzly Goons,4,,,https://www.dmyha.com/game/show/32835863?subseason=779454
2021-22,,Sun Jan 30,Lucky Bulldogs,1,Irish,3,,,https://www.dmyha.com/game/show/32835865?subseason=779454
2021-22,,Sun Jan 30,Vicious Squirrels,5,Wiggums,1,,,https://www.dmyha.com/game/show/32835866?subseason=779454
2021-22,,Sun Jan 30,Pregamers,7,Hooligans,1,,,https://www.dmyha.com/game/show/32835869?subseason=779454
2021-22,,Sun Jan 30,Devils,3,Iowa Bucks,6,,,https://www.dmyha.com/game/show/32835870?subseason=779454
2021-22,,Sun Feb  6,Devils,4,Hooligans,7,,,https://www.dmyha.com/game/show/32836191?subseason=779454
2021-22,,Sun Feb  6,Pregamers,4,Iowa Bucks,5,,,https://www.dmyha.com/game/show/32836193?subseason=779454
2021-22,,Sun Feb  6,Mallards,3,Ice Dragons,2,,,https://www.dmyha.com/game/show/32836196?subseason=779454
2021-22,,Sun Feb  6,Wild Goose,1,Grizzly Goons,3,,,https://www.dmyha.com/game/show/32836200?subseason=779454
2021-22,,Sun Feb  6,Wiggums,2,Irish,4,,,https://www.dmyha.com/game/show/32836229?subseason=779454
2021-22,,Sun Feb  6,Vicious Squirrels,8,Lucky Bulldogs,0,,,https://www.dmyha.com/game/show/32836369?subseason=779454
2021-22,Yes,Sun Feb 13,"Pregamers (16-8-3)",-,"Devils (8-15-3)",-,,9:30 AM CST,https://www.dmyha.com/game/show/32836442?subseason=779454
2021-22,Yes,Sun Feb 13,"Hooligans (6-19-2)",-,"Iowa Bucks (19-7-0)",-,,10:45 AM CST,https://www.dmyha.com/game/show/32836460?subseason=779454
2021-22,Yes,Sun Feb 13,"Wild Goose (12-7-6)",-,"Mallards (6-15-4)",-,,12:00 PM CST,https://www.dmyha.com/game/show/32836469?subseason=779454
2021-22,Yes,Sun Feb 13,"Ice Dragons (10-11-5)",-,"Grizzly Goons (14-9-3)",-,,1:15 PM CST,https://www.dmyha.com/game/show/32836483?subseason=779454
2021-22,YES,Sun Feb 13,"Lucky Bulldogs (6-16-2)",-,"Irish (9-10-6)",-,,2:30 PM CST,https://www.dmyha.com/game/show/32836486?subseason=779454
2021-22,YES,Sun Feb 13,"Vicious Squirrels (19-1-4)",-,"Wiggums (8-15-2)",-,,3:45 PM CST,https://www.dmyha.com/game/show/32836489?subseason=779454
2021-22,,Sun Feb 20,Grizzly Goons,2,Mallards,2,,,https://www.dmyha.com/game/show/32836498?subseason=779454
2021-22,,Sun Feb 20,Ice Dragons,2,Wild Goose,9,,,https://www.dmyha.com/game/show/32836502?subseason=779454
2021-22,,Sun Feb 20,Vicious Squirrels,2,Irish,0,,,https://www.dmyha.com/game/show/32836519?subseason=779454
2021-22,,Sun Feb 20,Wiggums,1,Lucky Bulldogs,3,,,https://www.dmyha.com/game/show/32836537?subseason=779454
2021-22,,Sun Feb 20,Iowa Bucks,12,Devils,2,,,https://www.dmyha.com/game/show/32836625?subseason=779454
2021-22,,Sun Feb 20,Pregamers,6,Hooligans,2,,,https://www.dmyha.com/game/show/32836629?subseason=779454
2021-22,,Sun Feb 27,Hooligans,2,Devils,3,,,https://www.dmyha.com/game/show/32836640?subseason=779454
2021-22,,Sun Feb 27,Iowa Bucks,4,Pregamers,3,,,https://www.dmyha.com/game/show/32836655?subseason=779454
2021-22,,Sun Feb 27,Ice Dragons,4,Mallards,4,,,https://www.dmyha.com/game/show/32836658?subseason=779454
2021-22,,Sun Feb 27,Grizzly Goons,2,Wild Goose,4,,,https://www.dmyha.com/game/show/32836662?subseason=779454
2021-22,,Sun Feb 27,Wiggums,3,Vicious Squirrels,2,,,https://www.dmyha.com/game/show/32836664?subseason=779454
2021-22,,Sun Feb 27,Irish,3,Lucky Bulldogs,1,,,https://www.dmyha.com/game/show/32836722?subseason=779454
2021-22,,Sun Mar  6,Lucky Bulldogs,1,Vicious Squirrels,4,,,https://www.dmyha.com/game/show/32837267?subseason=779454
2021-22,,Sun Mar  6,Irish,1,Wiggums,0,,,https://www.dmyha.com/game/show/32837269?subseason=779454
2021-22,,Sun Mar  6,Iowa Bucks,8,Hooligans,6,,,https://www.dmyha.com/game/show/32837275?subseason=779454
2021-22,,Sun Mar  6,Pregamers,6,Devils,2,,,https://www.dmyha.com/game/show/32842486?subseason=779454
2021-22,,Sun Mar  6,Grizzly Goons,3,Ice Dragons,4,,,https://www.dmyha.com/game/show/32842565?subseason=779454
2021-22,,Sun Mar  6,Mallards,4,Wild Goose,4,,,https://www.dmyha.com/game/show/32842663?subseason=779454
2021-22,,Sun Mar 13,Wild Goose,4,Ice Dragons,4,,,https://www.dmyha.com/game/show/32842868?subseason=779454
2021-22,,Sun Mar 13,Mallards,2,Grizzly Goons,5,,,https://www.dmyha.com/game/show/32842887?subseason=779454
2021-22,,Sun Mar 13,Irish,0,Vicious Squirrels,4,,,https://www.dmyha.com/game/show/32842892?subseason=779454
2021-22,,Sun Mar 13,Lucky Bulldogs,-,Wiggums,-,,Postponed,https://www.dmyha.com/game/show/32842895?subseason=779454
2021-22,,Sun Mar 13,Pregamers,-,Hooligans,-,,Postponed,https://www.dmyha.com/game/show/32842900?subseason=779454
2021-22,,Sun Mar 13,"Devils (8-15-3)",-,"Iowa Bucks (19-7-0)",-,,3:45 PM CDT,https://www.dmyha.com/game/show/32842903?subseason=779454
2021-22,Yes,Sun Mar 20,"Irish (9-10-6)",-,"Wiggums (8-15-2)",-,,9:30 AM CDT,https://www.dmyha.com/game/show/33828114?subseason=779454
2021-22,Yes,Sun Mar 20,"Vicious Squirrels (19-1-4)",-,"Lucky Bulldogs (6-16-2)",-,,10:45 AM CDT,https://www.dmyha.com/game/show/33828115?subseason=779454
2021-22,,Sun Mar 27,Wiggums,3,Irish,3,,,https://www.dmyha.com/game/show/32843265?subseason=779454
2021-22,,Sun Mar 27,Vicious Squirrels,6,Lucky Bulldogs,0,,,https://www.dmyha.com/game/show/32843268?subseason=779454
2021-22,,Sun Mar 27,Pregamers,7,Devils,5,,,https://www.dmyha.com/game/show/32843269?subseason=779454
2021-22,,Sun Mar 27,Hooligans,7,Iowa Bucks,4,,,https://www.dmyha.com/game/show/32843271?subseason=779454
2021-22,,Sun Mar 27,Wild Goose,4,Mallards,0,,,https://www.dmyha.com/game/show/32843272?subseason=779454
2021-22,,Sun Mar 27,Ice Dragons,5,Grizzly Goons,3,,,https://www.dmyha.com/game/show/32843273?subseason=779454
2021-22,,Sun Apr  3,Grizzly Goons,4,Mallards,3,,,https://www.dmyha.com/game/show/32843275?subseason=779454
2021-22,,Sun Apr  3,Ice Dragons,1,Wild Goose,4,,,https://www.dmyha.com/game/show/32843280?subseason=779454
2021-22,,Sun Apr  3,Vicious Squirrels,2,Irish,2,,,https://www.dmyha.com/game/show/32843282?subseason=779454
2021-22,,Sun Apr  3,Wiggums,5,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/32843287?subseason=779454
2021-22,,Sun Apr  3,Iowa Bucks,6,Devils,3,,,https://www.dmyha.com/game/show/32843306?subseason=779454
2021-22,,Sun Apr  3,Hooligans,2,Pregamers,4,,,https://www.dmyha.com/game/show/32843309?subseason=779454
2021-22,,Sun Apr 10,Iowa Bucks,9,Devils,3,,,https://www.dmyha.com/game/show/34843315?subseason=779454
2021-22,,Sun Apr 10,Iowa Bucks,6,Pregamers,5,,,https://www.dmyha.com/game/show/32843310?subseason=779454
2021-22,,Sun Apr 10,Hooligans,1,Devils,4,,,https://www.dmyha.com/game/show/32843311?subseason=779454
2021-22,,Sun Apr 10,Grizzly Goons,3,Wild Goose,2,,,https://www.dmyha.com/game/show/32843362?subseason=779454
2021-22,,Sun Apr 10,Ice Dragons,3,Mallards,2,,,https://www.dmyha.com/game/show/32843364?subseason=779454
2021-22,,Sun Apr 10,Vicious Squirrels,2,Irish,0,,,https://www.dmyha.com/game/show/32843369?subseason=779454
2021-22,,Sun Apr 10,Wiggums,6,Lucky Bulldogs,7,,,https://www.dmyha.com/game/show/32843374?subseason=779454
2021-22,,Sun Apr 24,Hooligans,4,Pregamers,5,,,https://www.dmyha.com/game/show/34843380?subseason=779454
2021-22,,Sun Apr 24,Lucky Bulldogs,2,Irish,5,,,https://www.dmyha.com/game/show/32922945?subseason=779454
2021-22,,Sun Apr 24,Wiggums,2,Vicious Squirrels,5,,,https://www.dmyha.com/game/show/32922952?subseason=779454
2021-22,,Sun Apr 24,Pregamers,5,Devils,2,,,https://www.dmyha.com/game/show/32922953?subseason=779454
2021-22,,Sun Apr 24,Hooligans,3,Iowa Bucks,9,,,https://www.dmyha.com/game/show/32922959?subseason=779454
2021-22,,Sun Apr 24,Wild Goose,4,Mallards,2,,,https://www.dmyha.com/game/show/32922965?subseason=779454
2021-22,,Sun Apr 24,Ice Dragons,2,Grizzly Goons,4,,,https://www.dmyha.com/game/show/32922970?subseason=779454
2021-22,,Sun May  1,Wiggums,2,Lucky Bulldogs,3,,,https://www.dmyha.com/game/show/34843477?subseason=779454
2021-22,,Sun May  1,Grizzly Goons,1,Wild Goose,4,,,https://www.dmyha.com/game/show/32922992?subseason=779454
2021-22,,Sun May  1,Ice Dragons,0,Mallards,2,,,https://www.dmyha.com/game/show/32922995?subseason=779454
2021-22,,Sun May  1,Vicious Squirrels,11,Lucky Bulldogs,0,,,https://www.dmyha.com/game/show/32922997?subseason=779454
2021-22,,Sun May  1,Wiggums,1,Irish,3,,,https://www.dmyha.com/game/show/32923000?subseason=779454
2021-22,,Sun May  1,Iowa Bucks,6,Pregamers,4,,,https://www.dmyha.com/game/show/32923006?subseason=779454
2021-22,,Sun May  1,Hooligans,3,Devils,3,,,https://www.dmyha.com/game/show/32923010?subseason=779454
2021-22,,Sun May  8,Hooligans,5,Devils,2,,,https://www.dmyha.com/game/show/35121947?subseason=779454
2021-22,,Sun May  8,Pregamers,6,Iowa Bucks,7,,,https://www.dmyha.com/game/show/35121955?subseason=779454
2021-22,,Sun May  8,Ice Dragons,4,Mallards,2,,,https://www.dmyha.com/game/show/35121963?subseason=779454
2021-22,,Sun May  8,Wild Goose,3,Grizzly Goons,2,,,https://www.dmyha.com/game/show/35121967?subseason=779454
2021-22,,Sun May  8,Wiggums,3,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/35121973?subseason=779454
2021-22,,Sun May  8,Irish,1,Vicious Squirrels,2,,,https://www.dmyha.com/game/show/35121985?subseason=779454
2021-22,Yes,Sat May 21,"Vicious Squirrels (19-1-4)",-,"Lucky Bulldogs (6-16-2)",-,,8:00 AM CDT,https://www.dmyha.com/game/show/35122023?subseason=779454
2021-22,,Sat May 21,Irish,3,Wiggums,7,,,https://www.dmyha.com/game/show/35121990?subseason=779454
2021-22,,Sat May 21,Pregamers,5,Hooligans,3,,,https://www.dmyha.com/game/show/35122000?subseason=779454
2021-22,,Sat May 21,Grizzly Goons,5,Ice Dragons,4,,,https://www.dmyha.com/game/show/35122016?subseason=779454
2021-22,Yes,Sat May 21,"Iowa Bucks (19-7-0)",-,"Wild Goose (12-7-6)",-,,1:00 PM CDT,https://www.dmyha.com/game/show/35122038?subseason=779454
2021-22,Yes,Sat May 21,"Mallards (6-15-4)",-,"Devils (8-15-3)",-,,2:15 PM CDT,https://www.dmyha.com/game/show/35122045?subseason=779454
2021-22,,Sun May 22,Ice Dragons,1,Mallards,5,,,https://www.dmyha.com/game/show/35122058?subseason=779454
2021-22,,Sun May 22,Irish,5,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/35122068?subseason=779454
2021-22,,Sun May 22,Wiggums,2,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/35122074?subseason=779454
2021-22,,Sun May 22,Grizzly Goons,4,Wild Goose,7,,,https://www.dmyha.com/game/show/35122082?subseason=779454
2021-22,,Sun May 22,Pregamers,3,Iowa Bucks,2,,,https://www.dmyha.com/game/show/35122084?subseason=779454
2021-22,,Sun May 22,Hooligans,4,Devils,5,,,https://www.dmyha.com/game/show/35122098?subseason=779454
2022-23,Yes,Sun Nov  6,"Lucky Bulldogs (10-7-1)",-,"Ice Warriors (4-13-1)",-,,9:30 AM CST,https://www.dmyha.com/game/show/37243927?subseason=858888
2022-23,Yes,Sun Nov  6,"Vicious Squirrels (9-9-0)",-,"Reapers (12-6-0)",-,,10:45 AM CST,https://www.dmyha.com/game/show/37243933?subseason=858888
2022-23,Yes,Sun Nov  6,"Crows (4-14-0)",-,"Bat Hogs (11-4-3)",-,,12:00 PM CST,https://www.dmyha.com/game/show/37243941?subseason=858888
2022-23,Yes,Sun Nov  6,"Flutter Bees (7-10-1)",-,"Iowa Train (11-3-4)",-,,1:15 PM CST,https://www.dmyha.com/game/show/37243960?subseason=858888
2022-23,Yes,Sun Nov  6,"Iowa Bucks (14-3-2)",-,"Hooligans (2-15-2)",-,,2:30 PM CST,https://www.dmyha.com/game/show/37243965?subseason=858888
2022-23,,Sun Nov 13,Crows,1,Bat Hogs,8,,,https://www.dmyha.com/game/show/37244114?subseason=858888
2022-23,,Sun Nov 13,Flutter Bees,6,Iowa Train,7,,,https://www.dmyha.com/game/show/37244119?subseason=858888
2022-23,,Sun Nov 13,Iowa Bucks,5,Hooligans,3,,,https://www.dmyha.com/game/show/37244129?subseason=858888
2022-23,,Sun Nov 13,Lucky Bulldogs,5,Ice Warriors,2,,,https://www.dmyha.com/game/show/37244140?subseason=858888
2022-23,,Sun Nov 13,Vicious Squirrels,1,Reapers,6,,,https://www.dmyha.com/game/show/37244151?subseason=858888
2022-23,,Sun Nov 20,Ice Warriors,1,Vicious Squirrels,6,,,https://www.dmyha.com/game/show/37244160?subseason=858888
2022-23,,Sun Nov 20,Reapers,7,Lucky Bulldogs,0,,,https://www.dmyha.com/game/show/37244167?subseason=858888
2022-23,,Sun Nov 20,Crows,7,Hooligans,0,,,https://www.dmyha.com/game/show/37244203?subseason=858888
2022-23,,Sun Nov 20,Flutter Bees,3,Iowa Bucks,5,,,https://www.dmyha.com/game/show/37244236?subseason=858888
2022-23,,Sun Nov 20,Bat Hogs,5,Iowa Train,6,,,https://www.dmyha.com/game/show/37244250?subseason=858888
2022-23,,Sun Nov 27,Iowa Train,9,Hooligans,5,,,https://www.dmyha.com/game/show/37244906?subseason=858888
2022-23,,Sun Nov 27,Bat Hogs,3,Flutter Bees,2,,,https://www.dmyha.com/game/show/37244954?subseason=858888
2022-23,,Sun Nov 27,Iowa Bucks,4,Crows,3,,,https://www.dmyha.com/game/show/37244962?subseason=858888
2022-23,,Sun Nov 27,Reapers,7,Ice Warriors,4,,,https://www.dmyha.com/game/show/37244986?subseason=858888
2022-23,,Sun Nov 27,Lucky Bulldogs,5,Vicious Squirrels,2,,,https://www.dmyha.com/game/show/37245013?subseason=858888
2022-23,,Sun Dec  4,Ice Warriors,0,Lucky Bulldogs,4,,,https://www.dmyha.com/game/show/37295004?subseason=858888
2022-23,,Sun Dec  4,Reapers,3,Vicious Squirrels,4,,,https://www.dmyha.com/game/show/37295013?subseason=858888
2022-23,,Sun Dec  4,Hooligans,2,Bat Hogs,9,,,https://www.dmyha.com/game/show/37295015?subseason=858888
2022-23,,Sun Dec  4,Flutter Bees,4,Crows,0,,,https://www.dmyha.com/game/show/37295018?subseason=858888
2022-23,,Sun Dec  4,Iowa Train,4,Iowa Bucks,12,,,https://www.dmyha.com/game/show/37295021?subseason=858888
2022-23,,Sun Dec 11,Iowa Train,5,Crows,2,,,https://www.dmyha.com/game/show/37295027?subseason=858888
2022-23,,Sun Dec 11,Hooligans,3,Flutter Bees,4,,,https://www.dmyha.com/game/show/37295032?subseason=858888
2022-23,,Sun Dec 11,Iowa Bucks,3,Bat Hogs,3,,,https://www.dmyha.com/game/show/37295058?subseason=858888
2022-23,,Sun Dec 11,Vicious Squirrels,2,Ice Warriors,1,,,https://www.dmyha.com/game/show/37295101?subseason=858888
2022-23,,Sun Dec 11,Lucky Bulldogs,4,Reapers,3,,,https://www.dmyha.com/game/show/37295103?subseason=858888
2022-23,,Sun Dec 18,Ice Warriors,4,Reapers,1,,,https://www.dmyha.com/game/show/37295108?subseason=858888
2022-23,,Sun Dec 18,Vicious Squirrels,0,Lucky Bulldogs,4,,,https://www.dmyha.com/game/show/37295113?subseason=858888
2022-23,,Sun Dec 18,Bat Hogs,3,Crows,5,,,https://www.dmyha.com/game/show/37295115?subseason=858888
2022-23,,Sun Dec 18,Iowa Train,6,Flutter Bees,3,,,https://www.dmyha.com/game/show/37295118?subseason=858888
2022-23,,Sun Dec 18,Hooligans,4,Iowa Bucks,5,,,https://www.dmyha.com/game/show/37295152?subseason=858888
2022-23,,Sun Jan  8,Hooligans,5,Crows,2,,,https://www.dmyha.com/game/show/37389187?subseason=858888
2022-23,,Sun Jan  8,Iowa Bucks,5,Flutter Bees,7,,,https://www.dmyha.com/game/show/37389191?subseason=858888
2022-23,,Sun Jan  8,Iowa Train,5,Bat Hogs,5,,,https://www.dmyha.com/game/show/37389195?subseason=858888
2022-23,,Sun Jan  8,Lucky Bulldogs,3,Ice Warriors,2,,,https://www.dmyha.com/game/show/37295232?subseason=858888
2022-23,,Sun Jan  8,Vicious Squirrels,2,Reapers,8,,,https://www.dmyha.com/game/show/37295235?subseason=858888
2022-23,,Sun Jan 15,Ice Warriors,6,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/37295242?subseason=858888
2022-23,,Sun Jan 15,Reapers,2,Lucky Bulldogs,0,,,https://www.dmyha.com/game/show/37295244?subseason=858888
2022-23,,Sun Jan 15,Hooligans,3,Iowa Train,7,,,https://www.dmyha.com/game/show/37295247?subseason=858888
2022-23,,Sun Jan 15,Flutter Bees,2,Bat Hogs,3,,,https://www.dmyha.com/game/show/37295250?subseason=858888
2022-23,,Sun Jan 15,Crows,2,Iowa Bucks,3,,,https://www.dmyha.com/game/show/37295254?subseason=858888
2022-23,,Sun Jan 22,Bat Hogs,6,Hooligans,2,,,https://www.dmyha.com/game/show/37388150?subseason=858888
2022-23,,Sun Jan 22,Crows,3,Flutter Bees,6,,,https://www.dmyha.com/game/show/37388189?subseason=858888
2022-23,,Sun Jan 22,Iowa Bucks,6,Iowa Train,4,,,https://www.dmyha.com/game/show/37388183?subseason=858888
2022-23,,Sun Jan 22,Reapers,4,Ice Warriors,1,,,https://www.dmyha.com/game/show/37388194?subseason=858888
2022-23,,Sun Jan 22,Lucky Bulldogs,0,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/37388198?subseason=858888
2022-23,,Sun Jan 29,Ice Warriors,1,Lucky Bulldogs,3,,,https://www.dmyha.com/game/show/37388256?subseason=858888
2022-23,,Sun Jan 29,Reapers,3,Vicious Squirrels,2,,,https://www.dmyha.com/game/show/37388259?subseason=858888
2022-23,,Sun Jan 29,Crows,3,Iowa Train,7,,,https://www.dmyha.com/game/show/37388263?subseason=858888
2022-23,,Sun Jan 29,Flutter Bees,2,Hooligans,2,,,https://www.dmyha.com/game/show/37388265?subseason=858888
2022-23,,Sun Jan 29,Bat Hogs,7,Iowa Bucks,5,,,https://www.dmyha.com/game/show/37388270?subseason=858888
2022-23,,Sun Feb  5,Crows,3,Bat Hogs,4,,,https://www.dmyha.com/game/show/37388279?subseason=858888
2022-23,,Sun Feb  5,Flutter Bees,1,Iowa Train,10,,,https://www.dmyha.com/game/show/37388284?subseason=858888
2022-23,,Sun Feb  5,Iowa Bucks,9,Hooligans,2,,,https://www.dmyha.com/game/show/37388282?subseason=858888
2022-23,,Sun Feb  5,Vicious Squirrels,4,Ice Warriors,6,,,https://www.dmyha.com/game/show/37388292?subseason=858888
2022-23,,Sun Feb  5,Lucky Bulldogs,4,Reapers,0,,,https://www.dmyha.com/game/show/37388297?subseason=858888
2022-23,,Sun Feb 19,Ice Warriors,3,Reapers,6,,,https://www.dmyha.com/game/show/37388343?subseason=858888
2022-23,,Sun Feb 19,Vicious Squirrels,6,Lucky Bulldogs,3,,,https://www.dmyha.com/game/show/37388375?subseason=858888
2022-23,,Sun Feb 19,Crows,5,Hooligans,2,,,https://www.dmyha.com/game/show/37388405?subseason=858888
2022-23,,Sun Feb 19,Flutter Bees,5,Iowa Bucks,6,,,https://www.dmyha.com/game/show/37388447?subseason=858888
2022-23,,Sun Feb 19,Bat Hogs,3,Iowa Train,3,,,https://www.dmyha.com/game/show/37388465?subseason=858888
2022-23,,Sun Feb 26,Iowa Train,5,Hooligans,5,,,https://www.dmyha.com/game/show/37388483?subseason=858888
2022-23,,Sun Feb 26,Bat Hogs,5,Flutter Bees,3,,,https://www.dmyha.com/game/show/37388485?subseason=858888
2022-23,,Sun Feb 26,Iowa Bucks,10,Crows,4,,,https://www.dmyha.com/game/show/37388489?subseason=858888
2022-23,,Sun Feb 26,Lucky Bulldogs,4,Ice Warriors,4,,,https://www.dmyha.com/game/show/37388491?subseason=858888
2022-23,,Sun Feb 26,Vicious Squirrels,3,Reapers,5,,,https://www.dmyha.com/game/show/37388493?subseason=858888
2022-23,,Sun Mar  5,Ice Warriors,1,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/37389212?subseason=858888
2022-23,,Sun Mar  5,Reapers,3,Lucky Bulldogs,1,,,https://www.dmyha.com/game/show/37389214?subseason=858888
2022-23,,Sun Mar  5,Hooligans,5,Bat Hogs,3,,,https://www.dmyha.com/game/show/37389218?subseason=858888
2022-23,,Sun Mar  5,Flutter Bees,7,Crows,1,,,https://www.dmyha.com/game/show/37389223?subseason=858888
2022-23,,Sun Mar  5,Iowa Train,6,Iowa Bucks,6,,,https://www.dmyha.com/game/show/37389226?subseason=858888
2022-23,,Sun Mar 12,Iowa Train,6,Crows,3,,,https://www.dmyha.com/game/show/37389233?subseason=858888
2022-23,,Sun Mar 12,Hooligans,2,Flutter Bees,5,,,https://www.dmyha.com/game/show/37389236?subseason=858888
2022-23,,Sun Mar 12,Iowa Bucks,3,Bat Hogs,6,,,https://www.dmyha.com/game/show/37389238?subseason=858888
2022-23,,Sun Mar 12,Reapers,3,Ice Warriors,2,,,https://www.dmyha.com/game/show/37389239?subseason=858888
2022-23,,Sun Mar 12,Lucky Bulldogs,3,Vicious Squirrels,1,,,https://www.dmyha.com/game/show/37389240?subseason=858888
2022-23,,Sun Mar 19,Bat Hogs,10,Crows,1,,,https://www.dmyha.com/game/show/37389244?subseason=858888
2022-23,,Sun Mar 19,Iowa Train,9,Flutter Bees,1,,,https://www.dmyha.com/game/show/37389248?subseason=858888
2022-23,,Sun Mar 19,Hooligans,4,Iowa Bucks,9,,,https://www.dmyha.com/game/show/37389252?subseason=858888
2022-23,,Sun Mar 19,Ice Warriors,3,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/37389255?subseason=858888
2022-23,,Sun Mar 19,Reapers,3,Vicious Squirrels,7,,,https://www.dmyha.com/game/show/37389256?subseason=858888
2022-23,,Sun Mar 26,Hooligans,2,Crows,5,,,https://www.dmyha.com/game/show/37389260?subseason=858888
2022-23,,Sun Mar 26,Iowa Bucks,8,Flutter Bees,4,,,https://www.dmyha.com/game/show/37389263?subseason=858888
2022-23,,Sun Mar 26,Iowa Train,4,Bat Hogs,9,,,https://www.dmyha.com/game/show/37389267?subseason=858888
2022-23,,Sun Mar 26,Vicious Squirrels,5,Ice Warriors,1,,,https://www.dmyha.com/game/show/37389271?subseason=858888
2022-23,,Sun Mar 26,Lucky Bulldogs,6,Reapers,2,,,https://www.dmyha.com/game/show/37389276?subseason=858888
2022-23,,Sun Apr  2,Ice Warriors,1,Reapers,4,,,https://www.dmyha.com/game/show/37389282?subseason=858888
2022-23,,Sun Apr  2,Vicious Squirrels,2,Lucky Bulldogs,1,,,https://www.dmyha.com/game/show/37389287?subseason=858888
2022-23,,Sun Apr  2,Hooligans,3,Iowa Train,11,,,https://www.dmyha.com/game/show/37389290?subseason=858888
2022-23,,Sun Apr  2,Flutter Bees,4,Bat Hogs,1,,,https://www.dmyha.com/game/show/37389295?subseason=858888
2022-23,,Sun Apr  2,Crows,5,Iowa Bucks,7,,,https://www.dmyha.com/game/show/37389301?subseason=858888
2022-23,,Sun Apr 16,Flutter Bees,3,Iowa Bucks,2,,,https://www.dmyha.com/game/show/38786221?subseason=858888
2022-23,,Sun Apr 16,Crows,4,Bat Hogs,6,,,https://www.dmyha.com/game/show/38786225?subseason=858888
2022-23,,Sun Apr 16,Hooligans,1,Iowa Train,8,,,https://www.dmyha.com/game/show/38786230?subseason=858888
2022-23,,Sun Apr 16,Ice Warriors,0,Reapers,4,,,https://www.dmyha.com/game/show/38786233?subseason=858888
2022-23,,Sun Apr 16,Vicious Squirrels,1,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/38786239?subseason=858888
2022-23,,Sun Apr 23,Crows,2,Iowa Train,9,,,https://www.dmyha.com/game/show/38786249?subseason=858888
2022-23,,Sun Apr 23,Flutter Bees,5,Bat Hogs,4,,,https://www.dmyha.com/game/show/38786251?subseason=858888
